"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-11-27 ~ 2025-11-26"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"7718","서울특별시 송파구 거여동","집합","290-1","양산로","제3종일반주거","제2종근린생활","25m이상","19.25"," ","5,000","6","개인","개인","202504","01","","1998","-","중개거래","서울 송파구"
"7719","서울특별시 서초구 서초동","일반","1***","강남대로","제3종일반주거","제1종근린생활","25m이상","611.14","206.80","1,600,000","","법인","개인","202504","01","","1990","-","중개거래","서울 강남구"
"7720","서울특별시 송파구 방이동","집합","39","올림픽로34길","일반상업","제2종근린생활","8m미만","23.22"," ","42,500","1","개인","개인","202504","01","","2020","-","직거래","-"
"7721","서울특별시 서초구 서초동","집합","1553-5","서초대로","일반상업","업무","25m이상","50.92"," ","80,500","8","개인","개인","202503","31","","2008","-","중개거래","서울 서초구"
"7722","서울특별시 서초구 서초동","집합","1685-3","서초중앙로","일반상업","업무","25m이상","271.27"," ","700,000","","법인","개인","202503","31","","2004","-","직거래","-"
"7723","서울특별시 서초구 서초동","집합","1685-3","서초중앙로","일반상업","업무","25m이상","411.51"," ","1,600,000","","법인","개인","202503","31","","2004","-","직거래","-"
"7724","서울특별시 서초구 서초동","집합","1445-3","효령로","일반상업","판매","25m이상","12.04"," ","5,500","","개인","개인","202503","31","","1997","-","직거래","-"
"7725","서울특별시 서초구 서초동","집합","1445-3","효령로","일반상업","판매","25m이상","11.80"," ","5,500","","개인","개인","202503","31","","1997","-","직거래","-"
"7726","서울특별시 구로구 고척동","집합","73-3","경인로","준공업","판매","12m미만","7.84"," ","700","41","개인","개인","202503","31","","1998","-","직거래","-"
"7727","서울특별시 성동구 성수동2가","일반","3**","성수이로","제3종일반주거","제1종근린생활","8m미만","79.08","56.00","180,000","","개인","개인","202503","31","","1970","-","중개거래","서울 성동구"
"7728","서울특별시 서초구 방배동","집합","774","방배로","제3종일반주거","제2종근린생활","25m이상","118.99"," ","41,305","","개인","개인","202503","31","","2001","-","직거래","-"
"7729","서울특별시 서초구 방배동","집합","754-1","동광로1길","준주거","제1종근린생활","25m미만","43.02"," ","100,000","1","개인","개인","202503","31","","2006","-","중개거래","서울 서초구"
"7730","서울특별시 서초구 방배동","집합","774","방배로","제3종일반주거","제2종근린생활","25m이상","313.13"," ","108,695","","개인","개인","202503","31","","2001","-","직거래","-"
"7731","서울특별시 중구 충무로4가","집합","334","창경궁로1길","일반상업","숙박","12m미만","26.06"," ","18,400","5","개인","개인","202503","31","","2021","-","중개거래","서울 중구"
"7732","서울특별시 은평구 대조동","집합","240","불광로","일반상업","제2종근린생활","25m이상","5.95"," ","1,300","","법인","개인","202503","31","","2005","-","직거래","-"
"7733","서울특별시 강남구 논현동","일반","1**","학동로41길","제2종일반주거","제2종근린생활","8m미만","277.32","105.10","500,000","","법인","법인","202503","31","","2024","-","중개거래","서울 강남구"
"7734","서울특별시 강남구 개포동","집합","13-3","개포로","일반상업","업무","25m이상","37.80"," ","33,000","4","법인","개인","202503","31","","1997","-","중개거래","서울 강남구"
"7735","서울특별시 성동구 도선동","일반","3*","왕십리로","일반상업","업무","25m이상","2342.63","1652.90","6,700,000","","법인","개인","202503","31","","1972","-","중개거래","서울 종로구"
"7736","서울특별시 성동구 도선동","일반","3*","왕십리로","일반상업","업무","25m이상","2342.63","1652.90","6,700,000","","법인","개인","202503","31","","1972","20250507","중개거래","서울 종로구"
"7737","서울특별시 양천구 목동","집합","324-94","목동중앙남로16나길","제2종일반주거","제2종근린생활","8m미만","18.42"," ","5,000","1","개인","개인","202503","31","","2007","-","중개거래","서울 양천구"
"7738","서울특별시 종로구 종로1가","집합","24","종로","일반상업","판매","25m이상","74.81"," ","86,000","5","개인","개인","202503","31","","2007","-","직거래","-"
"7739","서울특별시 영등포구 영등포동","일반","6**","영신로19길","준공업","제1종근린생활","12m미만","307.80","103.00","140,000","","법인","개인","202503","31","","2014","-","직거래","-"
"7740","서울특별시 중랑구 면목동","집합","624-5","면목로38길","제2종일반주거","제1종근린생활","8m미만","57.69"," ","35,000","1","개인","개인","202503","31","","2002","-","직거래","-"
"7741","서울특별시 강남구 역삼동","일반","6**","언주로93길","제1종일반주거","제2종근린생활","8m미만","662.00","244.40","715,000","","법인","법인","202503","31","","2012","-","중개거래","서울 강남구"
"7742","서울특별시 강남구 역삼동","집합","707-38","테헤란로52길","일반상업","업무","25m미만","37.58"," ","25,300","10","개인","개인","202503","31","","1991","-","중개거래","서울 강남구"
"7743","서울특별시 구로구 구로동","일반","4**","구로동로","제3종일반주거","제1종근린생활","12m미만","16.37","9.25","7,000","","법인","개인","202503","31","지분","1984","-","중개거래","경기 광명시"
"7744","서울특별시 구로구 구로동","일반","4**","구로동로","제3종일반주거","제1종근린생활","12m미만","16.37","1193.00","7,000","","법인","개인","202503","31","지분","1984","-","중개거래","경기 광명시"
"7745","서울특별시 성북구 성북동","일반","7*","선잠로","제1종일반주거","제2종근린생활","12m미만","504.22","241.00","275,000","","법인","개인","202503","31","","2021","-","중개거래","서울 성북구"
"7746","서울특별시 성북구 성북동1가","집합","35-18","창경궁로","제3종일반주거","업무","25m이상","26.22"," ","15,000","2","개인","개인","202503","31","","2002","-","중개거래","서울 성북구"
"7747","서울특별시 종로구 종로1가","집합","24","종로","일반상업","판매","25m이상","74.81"," ","86,000","5","개인","개인","202503","31","","2007","-","중개거래","경기 김포시"
"7748","서울특별시 강북구 수유동","집합","63","도봉로","일반상업","판매","25m이상","9.49"," ","1,100","","개인","개인","202503","31","","1998","-","직거래","-"
"7749","서울특별시 종로구 돈의동","집합","137","돈화문로5가길","일반상업","판매","8m미만","4.06"," ","1,900","","법인","개인","202503","31","","2004","-","직거래","-"
"7750","서울특별시 강남구 신사동","일반","5**","논현로159길","제2종일반주거","제2종근린생활","8m미만","490.92","195.20","980,000","","법인","법인","202503","31","","1990","-","중개거래","서울 강남구"
"7751","서울특별시 성동구 도선동","일반","3*","왕십리로","일반상업","업무","25m이상","2342.63","1652.90","6,700,000","","법인","법인","202503","31","","1972","-","직거래","-"
"7752","서울특별시 강남구 수서동","집합","712","광평로51길","제3종일반주거","제2종근린생활","25m미만","23.30"," ","36,000","","개인","법인","202503","30","","1993","-","중개거래","서울 강남구"
"7753","서울특별시 강서구 마곡동","집합","757-3","마곡중앙5로1길","일반상업","업무","25m미만","30.36"," ","15,000","8","개인","개인","202503","30","","2017","-","중개거래","서울 강서구"
"7754","서울특별시 양천구 목동","집합","725-8","목동중앙남로","제2종일반주거","제2종근린생활","8m미만","53.16"," ","15,500","1","개인","개인","202503","30","","2011","-","중개거래","서울 양천구"
"7755","서울특별시 강남구 신사동","일반","6**","언주로171길","제2종일반주거","제2종근린생활","25m미만","720.21","224.70","1,450,000","","법인","개인","202503","29","","1984","-","중개거래","서울 강남구"
"7756","서울특별시 종로구 숭인동","일반","5*","지봉로","제2종일반주거","제2종근린생활","25m이상","462.26","146.30","305,000","","개인","개인","202503","29","","2002","-","중개거래","서울 강동구"
"7757","서울특별시 성동구 성수동1가","일반","2**","뚝섬로4길","제3종일반주거","기타","12m미만","397.10","205.00","615,000","","개인","개인","202503","29","","1976","-","중개거래","서울 성동구"
"7758","서울특별시 동작구 상도동","집합","356-1","상도로17길","제2종일반주거","제2종근린생활","8m미만","16.83"," ","7,000","1","개인","개인","202503","29","","2016","-","중개거래","서울 동작구"
"7759","서울특별시 노원구 상계동","집합","450","한글비석로","제2종일반주거","제1종근린생활","25m미만","15.18"," ","4,500","","개인","개인","202503","29","","1996","-","중개거래","서울 노원구"
"7760","서울특별시 금천구 시흥동","집합","985-9","시흥대로39길","준공업","제1종근린생활","12m미만","39.21"," ","17,000","","개인","개인","202503","29","","1978","-","중개거래","서울 금천구"
"7761","서울특별시 강북구 수유동","집합","223-7","노해로","준주거","제2종근린생활","25m이상","29.60"," ","45,000","1","개인","개인","202503","29","","2020","-","중개거래","서울 강북구"
"7762","서울특별시 중랑구 면목동","집합","68-2","상봉로","제2종일반주거","제2종근린생활","25m이상","75.75"," ","22,500","2","개인","개인","202503","29","","2002","-","중개거래","서울 중랑구"
"7763","서울특별시 중랑구 면목동","집합","68-2","상봉로","제2종일반주거","제2종근린생활","25m이상","64.35"," ","19,000","2","개인","개인","202503","29","","2002","-","중개거래","서울 중랑구"
"7764","서울특별시 용산구 청파동1가","집합","89-43","청파로71다길","제2종일반주거","제2종근린생활","8m미만","21.07"," ","17,000","3","개인","개인","202503","29","","2008","-","직거래","-"
"7765","서울특별시 강서구 염창동","일반","2**","양천로","준공업","제2종근린생활","12m미만","841.19","54.82","55,000","","개인","개인","202503","28","지분","2004","-","직거래","-"
"7766","서울특별시 노원구 월계동","집합","18","마들로1가길","제3종일반주거","제2종근린생활","25m이상","9.86"," ","1,000","","개인","개인","202503","28","","2002","-","중개거래","서울 노원구"
"7767","서울특별시 노원구 월계동","집합","18","마들로1가길","제3종일반주거","제2종근린생활","25m이상","9.86"," ","900","","개인","개인","202503","28","","2002","-","중개거래","서울 노원구"
